Height, Width, X, Y, Weight, Density, Too Long, Too Small
3, 4, 2349, 1100, 9, 0.75, False, True
4, 3, 2159, 1095, 9, 0.75, False, True
6, 2, 861, 1076, 9, 0.75, True, True
6, 3, 862, 1070, 9, 0.5, False, True
3, 4, 2284, 1069, 9, 0.75, False, True
5, 3, 2530, 1058, 9, 0.6, False, True
3, 6, 2201, 1044, 9, 0.5, False, True
3, 4, 2239, 1020, 9, 0.75, False, True
4, 3, 2262, 1019, 9, 0.75, False, True
4, 4, 2210, 1016, 9, 0.5625, False, True
4, 3, 939, 1009, 9, 0.75, False, True
4, 3, 1703, 1008, 9, 0.75, False, True
4, 3, 2338, 998, 9, 0.75, False, True
6, 2, 940, 996, 9, 0.75, True, True
5, 3, 2421, 995, 9, 0.6, False, True
3, 4, 2370, 983, 9, 0.75, False, True
3, 4, 2232, 965, 9, 0.75, False, True
3, 4, 2374, 957, 9, 0.75, False, True
5, 2, 2209, 931, 9, 0.9, False, True
4, 3, 944, 909, 9, 0.75, False, True
5, 2, 1096, 857, 9, 0.9, False, True
6, 3, 1171, 856, 9, 0.5, False, True
6, 3, 2531, 855, 9, 0.5, False, True
4, 3, 1096, 846, 9, 0.75, False, True
5, 4, 2345, 842, 9, 0.45, False, True
5, 4, 2340, 836, 9, 0.45, False, True
4, 4, 2248, 796, 9, 0.5625, False, True
4, 3, 880, 746, 9, 0.75, False, True
5, 3, 1716, 570, 9, 0.6, False, True
5, 2, 1259, 564, 9, 0.9, False, True
7, 3, 1797, 526, 9, 0.42857142857142855, False, True
5, 3, 1260, 521, 9, 0.6, False, True
4, 3, 3242, 508, 9, 0.75, False, True
5, 2, 1798, 500, 9, 0.9, False, True
6, 2, 1958, 462, 9, 0.75, True, True
5, 2, 2120, 434, 9, 0.9, False, True
8, 2, 1800, 413, 9, 0.5625, True, True
9, 1, 1416, 407, 9, 1.0, True, True
9, 1, 1802, 396, 9, 1.0, True, True
6, 3, 2039, 394, 9, 0.5, False, True
6, 2, 1491, 386, 9, 0.75, True, True
4, 3, 2040, 376, 9, 0.75, False, True
3, 5, 3147, 372, 9, 0.6, False, True
4, 3, 1960, 362, 9, 0.75, False, True
5, 3, 1723, 348, 9, 0.6, False, True
7, 2, 1342, 345, 9, 0.6428571428571429, True, True
6, 2, 1724, 342, 9, 0.75, True, True
5, 2, 1882, 322, 9, 0.9, False, True
6, 2, 2122, 321, 9, 0.75, True, True
8, 2, 1493, 307, 9, 0.5625, True, True
6, 2, 2123, 305, 9, 0.75, True, True
4, 3, 2042, 289, 9, 0.75, False, True
8, 2, 1883, 274, 9, 0.5625, True, True
6, 2, 2288, 255, 9, 0.75, True, True
5, 2, 2372, 237, 9, 0.9, False, True
6, 2, 2289, 223, 9, 0.75, True, True
5, 3, 2206, 210, 9, 0.6, False, True
5, 2, 1806, 206, 9, 0.9, False, True
3, 4, 3242, 153, 9, 0.75, False, True
9, 1, 1808, 146, 9, 1.0, True, True
4, 3, 2349, 1854, 8, 0.6666666666666666, False, True
4, 4, 2093, 1747, 8, 0.5, False, True
5, 2, 2267, 1702, 8, 0.8, False, True
4, 4, 2178, 1702, 8, 0.5, False, True
5, 4, 2265, 1684, 8, 0.4, False, True
4, 3, 1763, 1629, 8, 0.6666666666666666, False, True
3, 4, 1523, 1625, 8, 0.6666666666666666, False, True
2, 6, 2125, 1592, 8, 0.6666666666666666, True, True
3, 4, 1447, 1583, 8, 0.6666666666666666, False, True
4, 3, 2440, 1520, 8, 0.6666666666666666, False, True
4, 3, 628, 1496, 8, 0.6666666666666666, False, True
4, 4, 1217, 1478, 8, 0.5, False, True
5, 2, 1452, 1471, 8, 0.8, False, True
5, 2, 2243, 1462, 8, 0.8, False, True
6, 2, 1297, 1460, 8, 0.6666666666666666, True, True
3, 5, 1064, 1455, 8, 0.5333333333333333, False, True
4, 3, 843, 1429, 8, 0.6666666666666666, False, True
5, 2, 1296, 1414, 8, 0.8, False, True
4, 4, 2142, 1357, 8, 0.5, False, True
6, 2, 1072, 1354, 8, 0.6666666666666666, True, True
6, 2, 2094, 1347, 8, 0.6666666666666666, True, True
3, 4, 921, 1324, 8, 0.6666666666666666, False, True
5, 2, 2327, 1311, 8, 0.8, False, True
5, 2, 2330, 1307, 8, 0.8, False, True
3, 4, 2176, 1291, 8, 0.6666666666666666, False, True
4, 4, 1458, 1291, 8, 0.5, False, True
4, 5, 2120, 1290, 8, 0.4, False, True
4, 4, 1226, 1281, 8, 0.5, False, True
4, 3, 1381, 1271, 8, 0.6666666666666666, False, True
3, 3, 2007, 1264, 8, 0.8888888888888888, False, True
4, 2, 2294, 1256, 8, 1.0, False, True
4, 2, 853, 1241, 8, 1.0, False, True
6, 2, 1383, 1237, 8, 0.6666666666666666, True, True
6, 2, 1461, 1229, 8, 0.6666666666666666, True, True
4, 3, 1306, 1228, 8, 0.6666666666666666, False, True
4, 3, 2529, 1227, 8, 0.6666666666666666, False, True
5, 4, 1002, 1223, 8, 0.4, False, True
5, 3, 1383, 1222, 8, 0.5333333333333333, False, True
4, 4, 2128, 1221, 8, 0.5, False, True
3, 3, 2150, 1205, 8, 0.8888888888888888, False, True
3, 3, 2251, 1185, 8, 0.8888888888888888, False, True
4, 3, 2179, 1183, 8, 0.6666666666666666, False, True
4, 3, 2530, 1182, 8, 0.6666666666666666, False, True
3, 5, 1619, 1142, 8, 0.5333333333333333, False, True
6, 3, 1007, 1133, 8, 0.4444444444444444, False, True
4, 2, 2260, 1130, 8, 1.0, False, True
3, 4, 2400, 1120, 8, 0.6666666666666666, False, True
3, 5, 2250, 1118, 8, 0.5333333333333333, False, True
3, 4, 1909, 1117, 8, 0.6666666666666666, False, True
5, 3, 2530, 1109, 8, 0.5333333333333333, False, True
6, 2, 2238, 1107, 8, 0.6666666666666666, True, True
3, 5, 2405, 1104, 8, 0.5333333333333333, False, True
3, 5, 2335, 1102, 8, 0.5333333333333333, False, True
2, 5, 2293, 1084, 8, 0.8, False, True
3, 4, 2161, 1078, 8, 0.6666666666666666, False, True
3, 4, 2377, 1077, 8, 0.6666666666666666, False, True
4, 4, 2341, 1076, 8, 0.5, False, True
5, 3, 2215, 1075, 8, 0.5333333333333333, False, True
6, 3, 1545, 1060, 8, 0.4444444444444444, False, True
6, 2, 2372, 1052, 8, 0.6666666666666666, True, True
3, 4, 2200, 1049, 8, 0.6666666666666666, False, True
2, 4, 2153, 1043, 8, 1.0, False, True
4, 2, 1013, 1042, 8, 1.0, False, True
6, 2, 1163, 1029, 8, 0.6666666666666666, True, True
3, 5, 2365, 1025, 8, 0.5333333333333333, False, True
3, 3, 938, 1016, 8, 0.8888888888888888, False, True
4, 4, 2335, 1002, 8, 0.5, False, True
4, 3, 2268, 986, 8, 0.6666666666666666, False, True
4, 3, 2245, 981, 8, 0.6666666666666666, False, True
5, 2, 1471, 974, 8, 0.8, False, True
5, 3, 1393, 964, 8, 0.5333333333333333, False, True
3, 4, 2338, 946, 8, 0.6666666666666666, False, True
3, 3, 2344, 939, 8, 0.8888888888888888, False, True
6, 3, 1242, 939, 8, 0.4444444444444444, False, True
2, 5, 2167, 938, 8, 0.8, False, True
4, 3, 2130, 932, 8, 0.6666666666666666, False, True
6, 2, 2367, 923, 8, 0.6666666666666666, True, True
3, 4, 2350, 922, 8, 0.6666666666666666, False, True
4, 3, 2296, 920, 8, 0.6666666666666666, False, True
4, 3, 2139, 919, 8, 0.6666666666666666, False, True
4, 4, 679, 915, 8, 0.5, False, True
3, 4, 2313, 914, 8, 0.6666666666666666, False, True
3, 3, 2320, 913, 8, 0.8888888888888888, False, True
5, 3, 1319, 895, 8, 0.5333333333333333, False, True
4, 3, 2268, 891, 8, 0.6666666666666666, False, True
4, 3, 2151, 886, 8, 0.6666666666666666, False, True
3, 4, 2171, 885, 8, 0.6666666666666666, False, True
3, 3, 2319, 872, 8, 0.8888888888888888, False, True
5, 3, 1246, 859, 8, 0.5333333333333333, False, True
4, 3, 2293, 844, 8, 0.6666666666666666, False, True
3, 4, 605, 842, 8, 0.6666666666666666, False, True
4, 3, 2348, 835, 8, 0.6666666666666666, False, True
5, 2, 1173, 824, 8, 0.8, False, True
3, 3, 1173, 796, 8, 0.8888888888888888, False, True
3, 3, 1808, 732, 8, 0.8888888888888888, False, True
4, 2, 1178, 696, 8, 1.0, False, True
4, 4, 2308, 650, 8, 0.5, False, True
4, 3, 2535, 600, 8, 0.6666666666666666, False, True
5, 2, 1109, 559, 8, 0.8, False, True
5, 2, 1109, 551, 8, 0.8, False, True
5, 3, 1640, 513, 8, 0.5333333333333333, False, True
4, 3, 3184, 498, 8, 0.6666666666666666, False, True
5, 2, 1719, 498, 8, 0.8, False, True
4, 3, 2366, 480, 8, 0.6666666666666666, False, True
6, 3, 1337, 470, 8, 0.4444444444444444, False, True
7, 2, 1489, 460, 8, 0.5714285714285714, True, True
5, 2, 1489, 450, 8, 0.8, False, True
5, 2, 1414, 436, 8, 0.8, False, True
5, 2, 2368, 428, 8, 0.8, False, True
5, 2, 1879, 416, 8, 0.8, False, True
2, 5, 627, 400, 8, 0.8, False, True
5, 2, 1567, 393, 8, 0.8, False, True
5, 2, 2121, 382, 8, 0.8, False, True
8, 1, 1568, 378, 8, 1.0, True, True
5, 2, 1341, 375, 8, 0.8, False, True
7, 2, 1802, 362, 8, 0.5714285714285714, True, True
3, 4, 3201, 352, 8, 0.6666666666666666, False, True
5, 2, 2041, 342, 8, 0.8, False, True
8, 1, 1418, 339, 8, 1.0, True, True
5, 3, 1802, 334, 8, 0.5333333333333333, False, True
6, 2, 1418, 321, 8, 0.6666666666666666, True, True
5, 2, 1343, 312, 8, 0.8, False, True
5, 2, 1571, 286, 8, 0.8, False, True
6, 2, 1419, 283, 8, 0.6666666666666666, True, True
6, 2, 2205, 275, 8, 0.6666666666666666, True, True
4, 3, 1570, 271, 8, 0.6666666666666666, False, True
7, 2, 1884, 266, 8, 0.5714285714285714, True, True
6, 3, 2205, 264, 8, 0.4444444444444444, False, True
7, 2, 1571, 258, 8, 0.5714285714285714, True, True
5, 2, 2289, 231, 8, 0.8, False, True
5, 2, 1496, 224, 8, 0.8, False, True
5, 2, 2044, 216, 8, 0.8, False, True
5, 2, 1421, 210, 8, 0.8, False, True
6, 2, 1965, 188, 8, 0.6666666666666666, True, True
3, 4, 3234, 184, 8, 0.6666666666666666, False, True
6, 2, 1574, 182, 8, 0.6666666666666666, True, True
4, 3, 1965, 179, 8, 0.6666666666666666, False, True
6, 2, 1574, 167, 8, 0.6666666666666666, True, True
4, 5, 3248, 160, 8, 0.4, False, True
4, 3, 3256, 139, 8, 0.6666666666666666, False, True
4, 2, 1966, 138, 8, 1.0, False, True
8, 1, 2374, 133, 8, 1.0, True, True
3, 4, 1248, 1771, 7, 0.5833333333333334, False, True
5, 3, 1100, 1756, 7, 0.4666666666666667, False, True
5, 2, 2265, 1747, 7, 0.7, False, True
4, 3, 1762, 1681, 7, 0.5833333333333334, False, True
3, 3, 2180, 1670, 7, 0.7777777777777778, False, True
3, 4, 1522, 1634, 7, 0.5833333333333334, False, True
5, 2, 1526, 1617, 7, 0.7, False, True
4, 3, 1383, 1610, 7, 0.5833333333333334, False, True
4, 3, 2278, 1576, 7, 0.5833333333333334, False, True
3, 4, 1291, 1570, 7, 0.5833333333333334, False, True
4, 3, 1366, 1566, 7, 0.5833333333333334, False, True
3, 4, 586, 1550, 7, 0.5833333333333334, False, True
5, 2, 1294, 1545, 7, 0.7, False, True
4, 2, 912, 1543, 7, 0.875, False, True
3, 4, 1552, 1533, 7, 0.5833333333333334, False, True
4, 4, 1292, 1533, 7, 0.4375, False, True
4, 2, 1373, 1487, 7, 0.875, False, True
3, 3, 1141, 1486, 7, 0.7777777777777778, False, True
5, 2, 1066, 1483, 7, 0.7, False, True
5, 2, 992, 1449, 7, 0.7, False, True
4, 3, 1686, 1443, 7, 0.5833333333333334, False, True
3, 4, 2062, 1438, 7, 0.5833333333333334, False, True
4, 3, 2139, 1426, 7, 0.5833333333333334, False, True
3, 3, 941, 1403, 7, 0.7777777777777778, False, True
4, 3, 1376, 1394, 7, 0.5833333333333334, False, True
2, 5, 2093, 1387, 7, 0.7, False, True
4, 3, 1455, 1387, 7, 0.5833333333333334, False, True
5, 3, 1223, 1366, 7, 0.4666666666666667, False, True
4, 2, 1300, 1365, 7, 0.875, False, True
3, 4, 2131, 1352, 7, 0.5833333333333334, False, True
4, 3, 996, 1351, 7, 0.5833333333333334, False, True
4, 3, 2165, 1323, 7, 0.5833333333333334, False, True
5, 2, 1150, 1317, 7, 0.7, False, True
3, 4, 2304, 1287, 7, 0.5833333333333334, False, True
5, 3, 2167, 1281, 7, 0.4666666666666667, False, True
3, 3, 2037, 1281, 7, 0.7777777777777778, False, True
3, 4, 2052, 1280, 7, 0.5833333333333334, False, True
3, 3, 2360, 1268, 7, 0.7777777777777778, False, True
4, 3, 1928, 1263, 7, 0.5833333333333334, False, True
2, 4, 601, 1263, 7, 0.875, False, True
3, 4, 596, 1263, 7, 0.5833333333333334, False, True
3, 3, 2311, 1253, 7, 0.7777777777777778, False, True
3, 4, 2300, 1246, 7, 0.5833333333333334, False, True
4, 2, 1461, 1246, 7, 0.875, False, True
4, 2, 2228, 1240, 7, 0.875, False, True
3, 3, 2173, 1236, 7, 0.7777777777777778, False, True
4, 3, 2142, 1223, 7, 0.5833333333333334, False, True
5, 3, 2373, 1219, 7, 0.4666666666666667, False, True
3, 3, 1952, 1217, 7, 0.7777777777777778, False, True
3, 3, 2148, 1213, 7, 0.7777777777777778, False, True
4, 3, 2087, 1212, 7, 0.5833333333333334, False, True
4, 2, 2171, 1208, 7, 0.875, False, True
3, 3, 1876, 1208, 7, 0.7777777777777778, False, True
3, 4, 2036, 1203, 7, 0.5833333333333334, False, True
4, 2, 2147, 1192, 7, 0.875, False, True
4, 2, 1232, 1178, 7, 0.875, False, True
3, 4, 2327, 1177, 7, 0.5833333333333334, False, True
4, 2, 2312, 1168, 7, 0.875, False, True
5, 2, 2142, 1167, 7, 0.7, False, True
5, 2, 2255, 1161, 7, 0.7, False, True
3, 3, 931, 1159, 7, 0.7777777777777778, False, True
4, 2, 2252, 1152, 7, 0.875, False, True
4, 2, 2339, 1151, 7, 0.875, False, True
4, 2, 1233, 1148, 7, 0.875, False, True
5, 3, 2279, 1126, 7, 0.4666666666666667, False, True
4, 2, 860, 1116, 7, 0.875, False, True
3, 4, 2363, 1092, 7, 0.5833333333333334, False, True
3, 3, 2170, 1091, 7, 0.7777777777777778, False, True
5, 2, 1236, 1090, 7, 0.7, False, True
3, 3, 861, 1090, 7, 0.7777777777777778, False, True
4, 2, 2243, 1084, 7, 0.875, False, True
3, 4, 2237, 1084, 7, 0.5833333333333334, False, True
2, 4, 2175, 1074, 7, 0.875, False, True
3, 3, 2363, 1063, 7, 0.7777777777777778, False, True
3, 3, 2348, 1061, 7, 0.7777777777777778, False, True
3, 4, 2290, 1060, 7, 0.5833333333333334, False, True
3, 3, 1313, 1050, 7, 0.7777777777777778, False, True
3, 4, 2122, 1046, 7, 0.5833333333333334, False, True
5, 2, 1087, 1042, 7, 0.7, False, True
3, 4, 2378, 1041, 7, 0.5833333333333334, False, True
3, 4, 2145, 1040, 7, 0.5833333333333334, False, True
6, 2, 1163, 1037, 7, 0.5833333333333334, True, True
5, 3, 2531, 1031, 7, 0.4666666666666667, False, True
4, 4, 2350, 1027, 7, 0.4375, False, True
4, 3, 2328, 1021, 7, 0.5833333333333334, False, True
3, 3, 2351, 1019, 7, 0.7777777777777778, False, True
3, 3, 2411, 997, 7, 0.7777777777777778, False, True
3, 4, 2238, 994, 7, 0.5833333333333334, False, True
5, 2, 1393, 994, 7, 0.7, False, True
4, 2, 2374, 986, 7, 0.875, False, True
3, 3, 1240, 983, 7, 0.7777777777777778, False, True
4, 3, 2269, 971, 7, 0.5833333333333334, False, True
3, 3, 2263, 962, 7, 0.7777777777777778, False, True
4, 3, 2352, 958, 7, 0.5833333333333334, False, True
4, 3, 869, 954, 7, 0.5833333333333334, False, True
5, 2, 2174, 951, 7, 0.7, False, True
3, 4, 1953, 950, 7, 0.5833333333333334, False, True
4, 2, 2235, 948, 7, 0.875, False, True
3, 3, 2286, 939, 7, 0.7777777777777778, False, True
3, 3, 2352, 938, 7, 0.7777777777777778, False, True
4, 3, 2335, 936, 7, 0.5833333333333334, False, True
3, 3, 2225, 934, 7, 0.7777777777777778, False, True
3, 3, 2348, 932, 7, 0.7777777777777778, False, True
5, 2, 2331, 928, 7, 0.7, False, True
4, 2, 1244, 924, 7, 0.875, False, True
4, 3, 871, 915, 7, 0.5833333333333334, False, True
4, 3, 2250, 903, 7, 0.5833333333333334, False, True
5, 3, 2293, 898, 7, 0.4666666666666667, False, True
4, 3, 2331, 897, 7, 0.5833333333333334, False, True
3, 4, 2381, 896, 7, 0.5833333333333334, False, True
3, 4, 2200, 894, 7, 0.5833333333333334, False, True
4, 2, 2397, 890, 7, 0.875, False, True
7, 1, 2532, 881, 7, 1.0, True, True
5, 3, 2295, 872, 7, 0.4666666666666667, False, True
4, 3, 2298, 868, 7, 0.5833333333333334, False, True
3, 4, 2373, 862, 7, 0.5833333333333334, False, True
4, 3, 2318, 833, 7, 0.5833333333333334, False, True
3, 3, 1023, 808, 7, 0.7777777777777778, False, True
4, 3, 2315, 805, 7, 0.5833333333333334, False, True
3, 3, 2533, 796, 7, 0.7777777777777778, False, True
3, 3, 2283, 792, 7, 0.7777777777777778, False, True
4, 2, 2232, 789, 7, 0.875, False, True
4, 2, 614, 752, 7, 0.875, False, True
5, 2, 1176, 738, 7, 0.7, False, True
5, 2, 808, 737, 7, 0.7, False, True
4, 3, 1033, 589, 7, 0.5833333333333334, False, True
4, 2, 815, 588, 7, 0.875, False, True
5, 2, 961, 569, 7, 0.7, False, True
3, 3, 1562, 532, 7, 0.7777777777777778, False, True
4, 2, 2451, 521, 7, 0.875, False, True
3, 4, 611, 520, 7, 0.5833333333333334, False, True
6, 2, 1336, 519, 7, 0.5833333333333334, True, True
4, 3, 3206, 514, 7, 0.5833333333333334, False, True
5, 2, 892, 511, 7, 0.7, False, True
6, 2, 1720, 485, 7, 0.5833333333333334, True, True
6, 2, 1338, 456, 7, 0.5833333333333334, True, True
4, 2, 1264, 445, 7, 0.875, False, True
4, 3, 1643, 442, 7, 0.5833333333333334, False, True
6, 2, 1114, 441, 7, 0.5833333333333334, True, True
5, 2, 1339, 430, 7, 0.7, False, True
4, 2, 1490, 404, 7, 0.875, False, True
7, 1, 896, 402, 7, 1.0, True, True
3, 3, 1644, 397, 7, 0.7777777777777778, False, True
5, 2, 1960, 370, 7, 0.7, False, True
3, 3, 3195, 359, 7, 0.7777777777777778, False, True
4, 2, 1568, 351, 7, 0.875, False, True
4, 3, 1492, 337, 7, 0.5833333333333334, False, True
5, 2, 1725, 328, 7, 0.7, False, True
5, 2, 2370, 323, 7, 0.7, False, True
6, 2, 1344, 303, 7, 0.5833333333333334, True, True
5, 2, 2205, 292, 7, 0.7, False, True
7, 1, 1270, 284, 7, 1.0, True, True
4, 2, 2124, 266, 7, 0.875, False, True
7, 1, 2288, 264, 7, 1.0, True, True
4, 3, 2288, 248, 7, 0.5833333333333334, False, True
5, 2, 1884, 244, 7, 0.7, False, True
4, 3, 3230, 232, 7, 0.5833333333333334, False, True
4, 2, 975, 229, 7, 0.875, False, True
5, 3, 975, 216, 7, 0.4666666666666667, False, True
4, 3, 2044, 206, 7, 0.5833333333333334, False, True
6, 2, 1964, 204, 7, 0.5833333333333334, True, True
5, 2, 1651, 192, 7, 0.7, False, True
5, 2, 2045, 183, 7, 0.7, False, True
4, 3, 3247, 168, 7, 0.5833333333333334, False, True
7, 1, 1126, 168, 7, 1.0, True, True
3, 3, 3233, 166, 7, 0.7777777777777778, False, True
4, 2, 1887, 147, 7, 0.875, False, True
5, 2, 2127, 145, 7, 0.7, False, True
5, 2, 2457, 142, 7, 0.7, False, True
5, 2, 1499, 138, 7, 0.7, False, True
6, 2, 2127, 134, 7, 0.5833333333333334, True, True
5, 2, 2047, 130, 7, 0.7, False, True
2, 3, 2349, 1845, 6, 1.0, False, True
4, 2, 2265, 1728, 6, 0.75, False, True
3, 2, 1764, 1704, 6, 1.0, False, True
3, 3, 780, 1694, 6, 0.6666666666666666, False, True
3, 3, 2439, 1650, 6, 0.6666666666666666, False, True
4, 3, 1926, 1650, 6, 0.5, False, True
3, 3, 1525, 1638, 6, 0.6666666666666666, False, True
2, 3, 2437, 1631, 6, 1.0, False, True
3, 3, 1444, 1622, 6, 0.6666666666666666, False, True
4, 3, 1369, 1590, 6, 0.5, False, True
3, 3, 2439, 1577, 6, 0.6666666666666666, False, True
3, 3, 1446, 1577, 6, 0.6666666666666666, False, True
4, 2, 1215, 1577, 6, 0.75, False, True
3, 2, 1062, 1574, 6, 1.0, False, True
3, 3, 1528, 1545, 6, 0.6666666666666666, False, True
3, 3, 1370, 1544, 6, 0.6666666666666666, False, True
3, 2, 2257, 1542, 6, 1.0, False, True
4, 2, 1371, 1527, 6, 0.75, False, True
3, 2, 1672, 1525, 6, 1.0, False, True
4, 3, 2439, 1524, 6, 0.5, False, True
3, 3, 1372, 1507, 6, 0.6666666666666666, False, True
5, 2, 1295, 1499, 6, 0.6, False, True
2, 3, 2365, 1497, 6, 1.0, False, True
2, 4, 1831, 1488, 6, 0.75, False, True
2, 3, 1294, 1475, 6, 1.0, False, True
3, 3, 1691, 1472, 6, 0.6666666666666666, False, True
3, 3, 1374, 1444, 6, 0.6666666666666666, False, True
3, 2, 842, 1438, 6, 1.0, False, True
4, 3, 1454, 1416, 6, 0.5, False, True
3, 3, 1689, 1389, 6, 0.6666666666666666, False, True
2, 3, 2119, 1371, 6, 1.0, False, True
3, 4, 2133, 1349, 6, 0.5, False, True
3, 3, 2124, 1347, 6, 0.6666666666666666, False, True
4, 2, 2530, 1327, 6, 0.75, False, True
3, 4, 2305, 1319, 6, 0.5, False, True
2, 4, 2340, 1314, 6, 0.75, False, True
2, 4, 2156, 1306, 6, 0.75, False, True
4, 2, 1304, 1305, 6, 0.75, False, True
2, 3, 2223, 1298, 6, 1.0, False, True
3, 2, 2179, 1297, 6, 1.0, False, True
4, 3, 2111, 1297, 6, 0.5, False, True
3, 4, 2277, 1295, 6, 0.5, False, True
2, 4, 2082, 1293, 6, 0.75, False, True
4, 3, 924, 1286, 6, 0.5, False, True
3, 3, 2349, 1272, 6, 0.6666666666666666, False, True
5, 2, 851, 1268, 6, 0.6, False, True
3, 3, 2128, 1265, 6, 0.6666666666666666, False, True
4, 2, 1152, 1259, 6, 0.75, False, True
3, 3, 1303, 1254, 6, 0.6666666666666666, False, True
3, 3, 2331, 1250, 6, 0.6666666666666666, False, True
3, 4, 2232, 1249, 6, 0.5, False, True
2, 4, 2232, 1245, 6, 0.75, False, True
3, 4, 2041, 1232, 6, 0.5, False, True
3, 3, 2005, 1231, 6, 0.6666666666666666, False, True
4, 3, 2237, 1229, 6, 0.5, False, True
3, 3, 1382, 1229, 6, 0.6666666666666666, False, True
3, 3, 2285, 1228, 6, 0.6666666666666666, False, True
4, 3, 2045, 1227, 6, 0.5, False, True
4, 3, 2253, 1225, 6, 0.5, False, True
2, 4, 2281, 1224, 6, 0.75, False, True
4, 3, 2125, 1216, 6, 0.5, False, True
4, 2, 1307, 1206, 6, 0.75, False, True
3, 2, 2049, 1203, 6, 1.0, False, True
3, 3, 2175, 1190, 6, 0.6666666666666666, False, True
3, 3, 2053, 1190, 6, 0.6666666666666666, False, True
5, 2, 856, 1190, 6, 0.6, False, True
2, 4, 2200, 1187, 6, 0.75, False, True
4, 2, 1385, 1184, 6, 0.75, False, True
4, 3, 2150, 1178, 6, 0.5, False, True
4, 2, 2260, 1170, 6, 0.75, False, True
3, 4, 2148, 1168, 6, 0.5, False, True
3, 4, 990, 1166, 6, 0.5, False, True
5, 2, 2183, 1161, 6, 0.6, False, True
3, 3, 1232, 1159, 6, 0.6666666666666666, False, True
4, 2, 1006, 1155, 6, 0.75, False, True
3, 2, 2243, 1154, 6, 1.0, False, True
4, 2, 2120, 1147, 6, 0.75, False, True
4, 2, 2530, 1145, 6, 0.75, False, True
3, 4, 2230, 1142, 6, 0.5, False, True
4, 2, 1234, 1142, 6, 0.75, False, True
3, 3, 932, 1142, 6, 0.6666666666666666, False, True
2, 4, 2252, 1139, 6, 0.75, False, True
3, 3, 2166, 1135, 6, 0.6666666666666666, False, True
4, 3, 2370, 1130, 6, 0.5, False, True
3, 3, 2295, 1125, 6, 0.6666666666666666, False, True
4, 2, 2380, 1120, 6, 0.75, False, True
3, 3, 2050, 1119, 6, 0.6666666666666666, False, True
3, 2, 2376, 1115, 6, 1.0, False, True
3, 3, 2384, 1108, 6, 0.6666666666666666, False, True
4, 3, 2094, 1108, 6, 0.5, False, True
3, 3, 2344, 1102, 6, 0.6666666666666666, False, True
4, 2, 1009, 1101, 6, 0.75, False, True
3, 3, 2196, 1099, 6, 0.6666666666666666, False, True
2, 4, 2306, 1096, 6, 0.75, False, True
5, 2, 1466, 1090, 6, 0.6, False, True
3, 3, 2218, 1088, 6, 0.6666666666666666, False, True
3, 2, 1622, 1088, 6, 1.0, False, True
3, 3, 1311, 1082, 6, 0.6666666666666666, False, True
2, 4, 2326, 1079, 6, 0.75, False, True
2, 4, 2297, 1076, 6, 0.75, False, True
5, 2, 936, 1074, 6, 0.6, False, True
4, 2, 2369, 1069, 6, 0.75, False, True
4, 3, 2019, 1066, 6, 0.5, False, True
2, 4, 2285, 1065, 6, 0.75, False, True
4, 3, 2086, 1061, 6, 0.5, False, True
4, 3, 2345, 1054, 6, 0.5, False, True
3, 2, 1012, 1051, 6, 1.0, False, True
4, 2, 2157, 1049, 6, 0.75, False, True
3, 3, 2133, 1049, 6, 0.6666666666666666, False, True
4, 3, 2250, 1046, 6, 0.5, False, True
3, 3, 2373, 1032, 6, 0.6666666666666666, False, True
4, 3, 2232, 1029, 6, 0.5, False, True
3, 3, 2371, 1027, 6, 0.6666666666666666, False, True
5, 2, 1547, 1024, 6, 0.6, False, True
4, 2, 1392, 1022, 6, 0.75, False, True
2, 4, 2386, 1012, 6, 0.75, False, True
4, 2, 2296, 1012, 6, 0.75, False, True
4, 2, 1392, 1005, 6, 0.75, False, True
3, 3, 2425, 1000, 6, 0.6666666666666666, False, True
2, 3, 2347, 998, 6, 1.0, False, True
4, 3, 2391, 993, 6, 0.5, False, True
3, 3, 2392, 990, 6, 0.6666666666666666, False, True
3, 3, 2352, 989, 6, 0.6666666666666666, False, True
3, 3, 2177, 989, 6, 0.6666666666666666, False, True
4, 2, 1393, 989, 6, 0.75, False, True
3, 2, 2244, 988, 6, 1.0, False, True
3, 2, 1393, 984, 6, 1.0, False, True
2, 5, 2142, 983, 6, 0.6, False, True
3, 3, 2316, 982, 6, 0.6666666666666666, False, True
3, 3, 1470, 980, 6, 0.6666666666666666, False, True
4, 2, 867, 978, 6, 0.75, False, True
3, 3, 2286, 977, 6, 0.6666666666666666, False, True
3, 3, 2260, 973, 6, 0.6666666666666666, False, True
3, 4, 2175, 972, 6, 0.5, False, True
4, 2, 2380, 970, 6, 0.75, False, True
3, 3, 2218, 965, 6, 0.6666666666666666, False, True
1, 6, 2197, 965, 6, 1.0, True, True
3, 3, 2316, 961, 6, 0.6666666666666666, False, True
3, 3, 2324, 960, 6, 0.6666666666666666, False, True
4, 2, 2290, 955, 6, 0.75, False, True
3, 3, 2346, 953, 6, 0.6666666666666666, False, True
3, 3, 2125, 950, 6, 0.6666666666666666, False, True
3, 4, 2178, 947, 6, 0.5, False, True
3, 3, 2300, 940, 6, 0.6666666666666666, False, True
4, 3, 2265, 940, 6, 0.5, False, True
4, 2, 2310, 933, 6, 0.75, False, True
